1	-3.96726402852142	1.06
1	-6.27279520469145	0.712
1	-9.91816007130355	0.815
1	-11.85446866918	0.845
1	-13.023182194946	0.753
1	-14.0263964866248	0.556
1	-16.0893802176925	0.861
1	-17.0095041944548	0.734
1	-18.108	0.263
1	-20.2453594682831	0.294
1	-25.608579187452	0.241
1	-29.9043777883622	0.348
1	-33.0605335710118	0.517
1	-35.0659912165619	0.446
1	-37.487121445714	0.353
1	-40.4907189365662	0.496
1	-44.3553602623178	0.84
1	-49.5908003565177	0.341
1	-57.262523870329	1.067
1	-65.3984108303133	0.882
1	-62.7279520469145	0.204
1	-70.1319824331239	0.601
1	-76.0688152847376	1.14
1	-80.9814378731324	1.145
1	-83.8237518334068	1.218
1	-86.9880182730755	0.269
1	-90.54	0.357
1	-94.5659458213733	0.278
1	-99.1816007130355	0.536
1	-104.546586744857	0.063
1	-110.888400655794	0.05
1	-118.5446866918	0.046
1	-121.169610494805	0.32
1	-130.23182194946	0.116
1	-140.263964866248	0.088
1	-151.250523120372	0.07
1	-156.819880117286	0.857
1	-160.893802176925	2.715
1	-170.095041944548	0.088
1	-181.08	0.478
1	-187.43560722857	3.832
1	-190.875079567763	0.067
1	-194.511122086591	4.655
1	-198.363201426071	2.108
1	-202.453594682831	0.227
1	-206.807933579213	1.06
1	-211.455883213153	0.712
1	-216.431996578272	0.815
1	-221.776801311589	0.845
1	-233.77327477708	0.753
1	-247.954001782589	0.556
1	-265.073977814281	0.861
1	-286.312619351645	0.734
1	-313.639760234572	0.263
1	-330.605335710118	0.294
1	-350.65991216562	0.241
1	-374.87121445714	0.348
1	-404.907189365662	0.517
1	-443.553602623178	0.446
1	-495.908003565177	0.353
1	-530.147955628561	0.496
1	-572.62523870329	0.84
1	-592.723438506012	0.341
1	-615.098187309544	1.067
1	-640.214466966382	0.882
1	-668.682208349479	0.204
1	-701.319824331239	0.601
1	-719.538962166526	1.14
1	-739.256014163761	1.145
1	-760.688142179012	1.218
1	-784.099394744435	0.269
1	-809.814378731324	0.357
1	-838.237525471618	0.278
1	-869.880198684263	0.536
1	-905.399982011319	0.063
1	-991.816007130355	0.05
1	-1045.46588129627	0.046
1	-1108.88399829611	0.32
1	-1185.44687701202	0.116
1	-1280.42893393276	0.088
1	-1337.36441669896	0.07
1	-1402.63964866248	0.857
1	-1568.19878948887	2.715
1	-1608.938031864	0.088
1	-1810.79996402264	0.478
1	-1841.75611503279	3.832
1	-1874.35606829569	0.067
1	-1908.75075775416	4.655
1	-1945.11125653904	2.108
1	-2024.53596945426	0.227
2	-3.96726402852142	0.933
2	-6.27279520469145	1.291
2	-9.91816007130355	1.61
2	-11.85446866918	2.305
2	-13.023182194946	1.206
2	-14.0263964866248	1.091
2	-16.0893802176925	1.238
2	-17.0095041944548	1.087
2	-18.108	1.707
2	-20.2453594682831	0.398
2	-25.608579187452	0.315
2	-29.9043777883622	0.399
2	-33.0605335710118	0.312
2	-35.0659912165619	0.749
2	-37.487121445714	0.418
2	-40.4907189365662	0.574
2	-44.3553602623178	0.951
2	-49.5908003565177	0.153
2	-57.262523870329	1.035
2	-65.3984108303133	0.713
2	-62.7279520469145	0.242
2	-70.1319824331239	0.44
2	-76.0688152847376	0.761
2	-80.9814378731324	0.967
2	-83.8237518334068	1.078
2	-86.9880182730755	1.098
2	-90.54	1.598
2	-94.5659458213733	2.368
2	-99.1816007130355	1.272
2	-104.546586744857	0.035
2	-110.888400655794	0.035
2	-118.5446866918	0.053
2	-121.169610494805	0.049
2	-130.23182194946	0.031
2	-140.263964866248	0.114
2	-151.250523120372	0.059
2	-156.819880117286	0.071
2	-160.893802176925	0.074
2	-170.095041944548	0.115
2	-181.08	0.21
2	-187.43560722857	4.934
2	-190.875079567763	1.298
2	-194.511122086591	0.097
2	-198.363201426071	1.872
2	-202.453594682831	4.146
2	-206.807933579213	0.933
2	-211.455883213153	1.291
2	-216.431996578272	1.61
2	-221.776801311589	2.305
2	-233.77327477708	1.206
2	-247.954001782589	1.091
2	-265.073977814281	1.238
2	-286.312619351645	1.087
2	-313.639760234572	1.707
2	-330.605335710118	0.398
2	-350.65991216562	0.315
2	-374.87121445714	0.399
2	-404.907189365662	0.312
2	-443.553602623178	0.749
2	-495.908003565177	0.418
2	-530.147955628561	0.574
2	-572.62523870329	0.951
2	-592.723438506012	0.153
2	-615.098187309544	1.035
2	-640.214466966382	0.713
2	-668.682208349479	0.242
2	-701.319824331239	0.44
2	-719.538962166526	0.761
2	-739.256014163761	0.967
2	-760.688142179012	1.078
2	-784.099394744435	1.098
2	-809.814378731324	1.598
2	-838.237525471618	2.368
2	-869.880198684263	1.272
2	-905.399982011319	0.035
2	-991.816007130355	0.035
2	-1045.46588129627	0.053
2	-1108.88399829611	0.049
2	-1185.44687701202	0.031
2	-1280.42893393276	0.114
2	-1337.36441669896	0.059
2	-1402.63964866248	0.071
2	-1568.19878948887	0.074
2	-1608.938031864	0.115
2	-1810.79996402264	0.21
2	-1841.75611503279	4.934
2	-1874.35606829569	1.298
2	-1908.75075775416	0.097
2	-1945.11125653904	1.872
2	-2024.53596945426	4.146
3	-3.96726402852142	0.951
3	-6.27279520469145	1.251
3	-9.91816007130355	1.227
3	-11.85446866918	1.255
3	-13.023182194946	1.615
3	-14.0263964866248	1.279
3	-16.0893802176925	1.399
3	-17.0095041944548	1.653
3	-18.108	1.777
3	-20.2453594682831	1.528
3	-25.608579187452	1.644
3	-29.9043777883622	2.311
3	-33.0605335710118	1.965
3	-35.0659912165619	2.579
3	-37.487121445714	2.408
3	-40.4907189365662	2.272
3	-44.3553602623178	1.498
3	-49.5908003565177	2.208
3	-57.262523870329	1.293
3	-65.3984108303133	1.788
3	-62.7279520469145	2.476
3	-70.1319824331239	1.485
3	-76.0688152847376	1.09
3	-80.9814378731324	0.98
3	-83.8237518334068	0.845
3	-86.9880182730755	0.96
3	-90.54	1.016
3	-94.5659458213733	1.088
3	-99.1816007130355	1.807
3	-104.546586744857	2.963
3	-110.888400655794	4.252
3	-118.5446866918	3.44
3	-121.169610494805	3.724
3	-130.23182194946	6.841
3	-140.263964866248	0.123
3	-151.250523120372	0.092
3	-156.819880117286	0.113
3	-160.893802176925	0.218
3	-170.095041944548	3.549
3	-181.08	0.402
3	-187.43560722857	0.014
3	-190.875079567763	0.012
3	-194.511122086591	0.07
3	-198.363201426071	0.741
3	-202.453594682831	0.291
3	-206.807933579213	0.951
3	-211.455883213153	1.251
3	-216.431996578272	1.227
3	-221.776801311589	1.255
3	-233.77327477708	1.615
3	-247.954001782589	1.279
3	-265.073977814281	1.399
3	-286.312619351645	1.653
3	-313.639760234572	1.777
3	-330.605335710118	1.528
3	-350.65991216562	1.644
3	-374.87121445714	2.311
3	-404.907189365662	1.965
3	-443.553602623178	2.579
3	-495.908003565177	2.408
3	-530.147955628561	2.272
3	-572.62523870329	1.498
3	-592.723438506012	2.208
3	-615.098187309544	1.293
3	-640.214466966382	1.788
3	-668.682208349479	2.476
3	-701.319824331239	1.485
3	-719.538962166526	1.09
3	-739.256014163761	0.98
3	-760.688142179012	0.845
3	-784.099394744435	0.96
3	-809.814378731324	1.016
3	-838.237525471618	1.088
3	-869.880198684263	1.807
3	-905.399982011319	2.963
3	-991.816007130355	4.252
3	-1045.46588129627	3.44
3	-1108.88399829611	3.724
3	-1185.44687701202	6.841
3	-1280.42893393276	0.123
3	-1337.36441669896	0.092
3	-1402.63964866248	0.113
3	-1568.19878948887	0.218
3	-1608.938031864	3.549
3	-1810.79996402264	0.402
3	-1841.75611503279	0.014
3	-1874.35606829569	0.012
3	-1908.75075775416	0.07
3	-1945.11125653904	0.741
3	-2024.53596945426	0.291
4	-3.96726402852142	0.276
4	-6.27279520469145	0.37
4	-9.91816007130355	0.389
4	-11.85446866918	0.465
4	-13.023182194946	0.337
4	-14.0263964866248	0.507
4	-16.0893802176925	0.673
4	-17.0095041944548	0.378
4	-18.108	0.843
4	-20.2453594682831	0.796
4	-25.608579187452	0.916
4	-29.9043777883622	0.933
4	-33.0605335710118	0.847
4	-35.0659912165619	0.868
4	-37.487121445714	0.958
4	-40.4907189365662	0.809
4	-44.3553602623178	0.49
4	-49.5908003565177	1.051
4	-57.262523870329	0.248
4	-65.3984108303133	0.505
4	-62.7279520469145	1.059
4	-70.1319824331239	0.81
4	-76.0688152847376	0.377
4	-80.9814378731324	0.305
4	-83.8237518334068	0.311
4	-86.9880182730755	0.505
4	-90.54	0.756
4	-94.5659458213733	0.959
4	-99.1816007130355	1.132
4	-104.546586744857	1.309
4	-110.888400655794	1.568
4	-118.5446866918	1.464
4	-121.169610494805	1.648
4	-130.23182194946	2.849
4	-140.263964866248	3.436
4	-151.250523120372	2.906
4	-156.819880117286	3.669
4	-160.893802176925	2.765
4	-170.095041944548	5.764
4	-181.08	3.304
4	-187.43560722857	1.69
4	-190.875079567763	1.415
4	-194.511122086591	3.259
4	-198.363201426071	2.18
4	-202.453594682831	7.141
4	-206.807933579213	0.276
4	-211.455883213153	0.37
4	-216.431996578272	0.389
4	-221.776801311589	0.465
4	-233.77327477708	0.337
4	-247.954001782589	0.507
4	-265.073977814281	0.673
4	-286.312619351645	0.378
4	-313.639760234572	0.843
4	-330.605335710118	0.796
4	-350.65991216562	0.916
4	-374.87121445714	0.933
4	-404.907189365662	0.847
4	-443.553602623178	0.868
4	-495.908003565177	0.958
4	-530.147955628561	0.809
4	-572.62523870329	0.49
4	-592.723438506012	1.051
4	-615.098187309544	0.248
4	-640.214466966382	0.505
4	-668.682208349479	1.059
4	-701.319824331239	0.81
4	-719.538962166526	0.377
4	-739.256014163761	0.305
4	-760.688142179012	0.311
4	-784.099394744435	0.505
4	-809.814378731324	0.756
4	-838.237525471618	0.959
4	-869.880198684263	1.132
4	-905.399982011319	1.309
4	-991.816007130355	1.568
4	-1045.46588129627	1.464
4	-1108.88399829611	1.648
4	-1185.44687701202	2.849
4	-1280.42893393276	3.436
4	-1337.36441669896	2.906
4	-1402.63964866248	3.669
4	-1568.19878948887	2.765
4	-1608.938031864	5.764
4	-1810.79996402264	3.304
4	-1841.75611503279	1.69
4	-1874.35606829569	1.415
4	-1908.75075775416	3.259
4	-1945.11125653904	2.18
4	-2024.53596945426	7.141
5	-3.96726402852142	0.671
5	-6.27279520469145	0.954
5	-9.91816007130355	1.479
5	-11.85446866918	1.255
5	-13.023182194946	1.118
5	-14.0263964866248	0.776
5	-16.0893802176925	2.57
5	-17.0095041944548	1.087
5	-18.108	2.143
5	-20.2453594682831	2.416
5	-25.608579187452	2.287
5	-29.9043777883622	2.028
5	-33.0605335710118	2.518
5	-35.0659912165619	1.783
5	-37.487121445714	2.138
5	-40.4907189365662	2.036
5	-44.3553602623178	1.674
5	-49.5908003565177	2.264
5	-57.262523870329	1.296
5	-65.3984108303133	1.702
5	-62.7279520469145	2.452
5	-70.1319824331239	1.613
5	-76.0688152847376	1.57
5	-80.9814378731324	0.917
5	-83.8237518334068	0.831
5	-86.9880182730755	1.12
5	-90.54	1.048
5	-94.5659458213733	1.924
5	-99.1816007130355	1.446
5	-104.546586744857	2.918
5	-110.888400655794	4.401
5	-118.5446866918	3.34
5	-121.169610494805	3.419
5	-130.23182194946	2.788
5	-140.263964866248	3.436
5	-151.250523120372	0.108
5	-156.819880117286	0.095
5	-160.893802176925	0.172
5	-170.095041944548	5.764
5	-181.08	0.382
5	-187.43560722857	0.854
5	-190.875079567763	0.01
5	-194.511122086591	0.182
5	-198.363201426071	0.026
5	-202.453594682831	0.205
5	-206.807933579213	0.671
5	-211.455883213153	0.954
5	-216.431996578272	1.479
5	-221.776801311589	1.255
5	-233.77327477708	1.118
5	-247.954001782589	0.776
5	-265.073977814281	2.57
5	-286.312619351645	1.087
5	-313.639760234572	2.143
5	-330.605335710118	2.416
5	-350.65991216562	2.287
5	-374.87121445714	2.028
5	-404.907189365662	2.518
5	-443.553602623178	1.783
5	-495.908003565177	2.138
5	-530.147955628561	2.036
5	-572.62523870329	1.674
5	-592.723438506012	2.264
5	-615.098187309544	1.296
5	-640.214466966382	1.702
5	-668.682208349479	2.452
5	-701.319824331239	1.613
5	-719.538962166526	1.57
5	-739.256014163761	0.917
5	-760.688142179012	0.831
5	-784.099394744435	1.12
5	-809.814378731324	1.048
5	-838.237525471618	1.924
5	-869.880198684263	1.446
5	-905.399982011319	2.918
5	-991.816007130355	4.401
5	-1045.46588129627	3.34
5	-1108.88399829611	3.419
5	-1185.44687701202	2.788
5	-1280.42893393276	3.436
5	-1337.36441669896	0.108
5	-1402.63964866248	0.095
5	-1568.19878948887	0.172
5	-1608.938031864	5.764
5	-1810.79996402264	0.382
5	-1841.75611503279	0.854
5	-1874.35606829569	0.01
5	-1908.75075775416	0.182
5	-1945.11125653904	0.026
5	-2024.53596945426	0.205
6	-3.96726402852142	1.395
6	-6.27279520469145	0.813
6	-9.91816007130355	1.479
6	-11.85446866918	0.893
6	-13.023182194946	0.892
6	-14.0263964866248	1.992
6	-16.0893802176925	1.399
6	-17.0095041944548	1.133
6	-18.108	2.143
6	-20.2453594682831	2.102
6	-25.608579187452	2.911
6	-29.9043777883622	1.989
6	-33.0605335710118	2.007
6	-35.0659912165619	3.174
6	-37.487121445714	2.427
6	-40.4907189365662	2.25
