1	-3.96726402852142	0.634
1	-6.27279520469145	0.893
1	-9.91816007130355	1.369
1	-11.85446866918	1.17
1	-13.023182194946	1.05
1	-14.0263964866248	0.695
1	-16.0893802176925	2.315
1	-17.0095041944548	1.017
1	-18.108	1.815
1	-20.2453594682831	2.054
1	-25.608579187452	1.84
1	-29.9043777883622	1.684
1	-33.0605335710118	2.075
1	-35.0659912165619	1.461
1	-37.487121445714	1.737
1	-40.4907189365662	1.693
1	-44.3553602623178	1.453
1	-49.5908003565177	1.832
1	-57.262523870329	1.217
1	-65.3984108303133	1.555
1	-62.7279520469145	2.049
1	-70.1319824331239	1.452
1	-76.0688152847376	1.45
1	-80.9814378731324	0.893
1	-83.8237518334068	0.816
1	-86.9880182730755	1.061
1	-90.54	0.98
1	-94.5659458213733	1.679
1	-99.1816007130355	1.336
1	-104.546586744857	2.359
1	-110.888400655794	3.42
1	-118.5446866918	2.639
1	-121.169610494805	2.549
1	-130.23182194946	2.306
1	-140.263964866248	3.114
1	-151.250523120372	0.105
1	-156.819880117286	0.079
1	-160.893802176925	0.173
1	-170.095041944548	5.031
1	-181.08	0.307
1	-187.43560722857	0.806
1	-190.875079567763	0.009
1	-194.511122086591	0.167
1	-198.363201426071	0.023
1	-202.453594682831	0.116
1	-206.807933579213	0.634
1	-211.455883213153	0.893
1	-216.431996578272	1.369
1	-221.776801311589	1.17
1	-233.77327477708	1.05
1	-247.954001782589	0.695
1	-265.073977814281	2.315
1	-286.312619351645	1.017
1	-313.639760234572	1.815
1	-330.605335710118	2.054
1	-350.65991216562	1.84
1	-374.87121445714	1.684
1	-404.907189365662	2.075
1	-443.553602623178	1.461
1	-495.908003565177	1.737
1	-530.147955628561	1.693
1	-572.62523870329	1.453
1	-592.723438506012	1.832
1	-615.098187309544	1.217
1	-640.214466966382	1.555
1	-668.682208349479	2.049
1	-701.319824331239	1.452
1	-719.538962166526	1.45
1	-739.256014163761	0.893
1	-760.688142179012	0.816
1	-784.099394744435	1.061
