1	-3.96726402852142	0.979
1	-6.27279520469145	0.441
1	-9.91816007130355	0.662
1	-11.85446866918	0.75
1	-13.023182194946	0.732
1	-14.0263964866248	0.556
1	-16.0893802176925	0.487
1	-17.0095041944548	0.902
1	-18.108	0.148
1	-20.2453594682831	0.463
1	-25.608579187452	0.212
1	-29.9043777883622	0.244
1	-33.0605335710118	0.416
1	-35.0659912165619	0.27
1	-37.487121445714	0.259
1	-40.4907189365662	0.272
1	-44.3553602623178	0.402
1	-49.5908003565177	0.261
1	-57.262523870329	0.849
1	-65.3984108303133	0.62
1	-62.7279520469145	0.247
1	-70.1319824331239	0.359
1	-76.0688152847376	0.896
1	-80.9814378731324	1.011
1	-83.8237518334068	1.127
1	-86.9880182730755	1.107
1	-90.54	0.02
1	-94.5659458213733	0.02
1	-99.1816007130355	0.022
1	-104.546586744857	0.035
1	-110.888400655794	0.023
1	-118.5446866918	0.035
1	-121.169610494805	0.127
1	-130.23182194946	0.395
1	-140.263964866248	0.258
1	-151.250523120372	0.066
1	-156.819880117286	0.063
1	-160.893802176925	0.038
1	-170.095041944548	1.899
1	-181.08	2.555
1	-187.43560722857	0.044
1	-190.875079567763	3.924
1	-194.511122086591	2.547
1	-198.363201426071	4.542
1	-202.453594682831	0.073
1	-206.807933579213	0.979
1	-211.455883213153	0.441
1	-216.431996578272	0.662
1	-221.776801311589	0.75
1	-233.77327477708	0.732
1	-247.954001782589	0.556
1	-265.073977814281	0.487
1	-286.312619351645	0.902
1	-313.639760234572	0.148
1	-330.605335710118	0.463
1	-350.65991216562	0.212
1	-374.87121445714	0.244
1	-404.907189365662	0.416
1	-443.553602623178	0.27
1	-495.908003565177	0.259
1	-530.147955628561	0.272
1	-572.62523870329	0.402
1	-592.723438506012	0.261
1	-615.098187309544	0.849
1	-640.214466966382	0.62
1	-668.682208349479	0.247
1	-701.319824331239	0.359
1	-719.538962166526	0.896
1	-739.256014163761	1.011
1	-760.688142179012	1.127
1	-784.099394744435	1.107
1	-809.814378731324	0.02
1	-838.237525471618	0.02
1	-869.880198684263	0.022
1	-905.399982011319	0.035
1	-991.816007130355	0.023
1	-1045.46588129627	0.035
1	-1108.88399829611	0.127
1	-1185.44687701202	0.395
1	-1280.42893393276	0.258
1	-1337.36441669896	0.066
1	-1402.63964866248	0.063
1	-1568.19878948887	0.038
1	-1608.938031864	1.899
1	-1810.79996402264	2.555
1	-1841.75611503279	0.044
1	-1874.35606829569	3.924
1	-1908.75075775416	2.547
1	-1945.11125653904	4.542
1	-2024.53596945426	0.073
2	-3.96726402852142	0.681
2	-6.27279520469145	0.868
2	-9.91816007130355	0.671
2	-11.85446866918	0.617
2	-13.023182194946	0.799
2	-14.0263964866248	0.426
2	-16.0893802176925	0.356
2	-17.0095041944548	0.722
2	-18.108	0.239
2	-20.2453594682831	0.196
2	-25.608579187452	0.343
2	-29.9043777883622	0.27
2	-33.0605335710118	0.383
2	-35.0659912165619	0.409
2	-37.487121445714	0.313
2	-40.4907189365662	0.549
2	-44.3553602623178	0.73
2	-49.5908003565177	0.256
2	-57.262523870329	0.851
2	-65.3984108303133	0.646
2	-62.7279520469145	0.738
2	-70.1319824331239	2.914
2	-76.0688152847376	1.658
2	-80.9814378731324	1.614
2	-83.8237518334068	1.543
2	-86.9880182730755	2.064
2	-90.54	2.143
2	-94.5659458213733	1.242
2	-99.1816007130355	0.03
2	-104.546586744857	0.033
2	-110.888400655794	0.041
2	-118.5446866918	0.037
2	-121.169610494805	0.042
2	-130.23182194946	0.032
2	-140.263964866248	0.122
2	-151.250523120372	0.094
2	-156.819880117286	0.063
2	-160.893802176925	0.042
2	-170.095041944548	0.068
2	-181.08	0.147
2	-187.43560722857	0.248
2	-190.875079567763	2.434
2	-194.511122086591	0.168
2	-198.363201426071	0.026
2	-202.453594682831	0.023
2	-206.807933579213	0.681
2	-211.455883213153	0.868
2	-216.431996578272	0.671
2	-221.776801311589	0.617
2	-233.77327477708	0.799
2	-247.954001782589	0.426
2	-265.073977814281	0.356
2	-286.312619351645	0.722
2	-313.639760234572	0.239
2	-330.605335710118	0.196
2	-350.65991216562	0.343
2	-374.87121445714	0.27
2	-404.907189365662	0.383
2	-443.553602623178	0.409
2	-495.908003565177	0.313
2	-530.147955628561	0.549
2	-572.62523870329	0.73
2	-592.723438506012	0.256
2	-615.098187309544	0.851
2	-640.214466966382	0.646
2	-668.682208349479	0.738
2	-701.319824331239	2.914
2	-719.538962166526	1.658
2	-739.256014163761	1.614
2	-760.688142179012	1.543
2	-784.099394744435	2.064
2	-809.814378731324	2.143
2	-838.237525471618	1.242
2	-869.880198684263	0.03
2	-905.399982011319	0.033
2	-991.816007130355	0.041
2	-1045.46588129627	0.037
2	-1108.88399829611	0.042
2	-1185.44687701202	0.032
2	-1280.42893393276	0.122
2	-1337.36441669896	0.094
2	-1402.63964866248	0.063
2	-1568.19878948887	0.042
2	-1608.938031864	0.068
2	-1810.79996402264	0.147
2	-1841.75611503279	0.248
2	-1874.35606829569	2.434
2	-1908.75075775416	0.168
2	-1945.11125653904	0.026
2	-2024.53596945426	0.023
3	-3.96726402852142	1.027
3	-6.27279520469145	1.157
3	-9.91816007130355	0.956
3	-11.85446866918	1.014
3	-13.023182194946	1.206
3	-14.0263964866248	0.964
3	-16.0893802176925	2.114
3	-17.0095041944548	1.572
3	-18.108	1.771
3	-20.2453594682831	1.955
3	-25.608579187452	1.129
3	-29.9043777883622	0.311
3	-33.0605335710118	0.354
3	-35.0659912165619	0.456
3	-37.487121445714	0.298
3	-40.4907189365662	0.416
3	-44.3553602623178	0.874
3	-49.5908003565177	0.131
3	-57.262523870329	0.981
3	-65.3984108303133	0.7
3	-62.7279520469145	0.18
3	-70.1319824331239	0.593
3	-76.0688152847376	0.964
3	-80.9814378731324	1.235
3	-83.8237518334068	1.305
3	-86.9880182730755	1.456
3	-90.54	0.027
3	-94.5659458213733	0.022
3	-99.1816007130355	0.021
3	-104.546586744857	0.027
3	-110.888400655794	0.036
3	-118.5446866918	0.027
3	-121.169610494805	0.029
3	-130.23182194946	0.028
3	-140.263964866248	0.088
3	-151.250523120372	0.089
3	-156.819880117286	0.16
3	-160.893802176925	0.038
3	-170.095041944548	0.057
3	-181.08	0.161
3	-187.43560722857	0.012
3	-190.875079567763	0.705
3	-194.511122086591	0.068
3	-198.363201426071	0.113
3	-202.453594682831	0.027
3	-206.807933579213	1.027
3	-211.455883213153	1.157
3	-216.431996578272	0.956
3	-221.776801311589	1.014
3	-233.77327477708	1.206
3	-247.954001782589	0.964
3	-265.073977814281	2.114
3	-286.312619351645	1.572
3	-313.639760234572	1.771
3	-330.605335710118	1.955
3	-350.65991216562	1.129
3	-374.87121445714	0.311
3	-404.907189365662	0.354
3	-443.553602623178	0.456
3	-495.908003565177	0.298
3	-530.147955628561	0.416
3	-572.62523870329	0.874
3	-592.723438506012	0.131
3	-615.098187309544	0.981
3	-640.214466966382	0.7
3	-668.682208349479	0.18
3	-701.319824331239	0.593
3	-719.538962166526	0.964
3	-739.256014163761	1.235
3	-760.688142179012	1.305
3	-784.099394744435	1.456
3	-809.814378731324	0.027
3	-838.237525471618	0.022
3	-869.880198684263	0.021
3	-905.399982011319	0.027
3	-991.816007130355	0.036
3	-1045.46588129627	0.027
3	-1108.88399829611	0.029
3	-1185.44687701202	0.028
3	-1280.42893393276	0.088
3	-1337.36441669896	0.089
3	-1402.63964866248	0.16
3	-1568.19878948887	0.038
3	-1608.938031864	0.057
3	-1810.79996402264	0.161
3	-1841.75611503279	0.012
3	-1874.35606829569	0.705
3	-1908.75075775416	0.068
3	-1945.11125653904	0.113
3	-2024.53596945426	0.027
4	-3.96726402852142	0.986
4	-6.27279520469145	0.658
4	-9.91816007130355	0.745
4	-11.85446866918	0.772
4	-13.023182194946	0.698
4	-14.0263964866248	0.491
4	-16.0893802176925	0.76
4	-17.0095041944548	0.679
4	-18.108	0.217
4	-20.2453594682831	0.245
4	-25.608579187452	0.188
4	-29.9043777883622	0.28
4	-33.0605335710118	0.412
4	-35.0659912165619	0.349
4	-37.487121445714	0.277
4	-40.4907189365662	0.396
4	-44.3553602623178	0.711
4	-49.5908003565177	0.267
4	-57.262523870329	0.989
